stop_id,stop_name,stop_lat,stop_lon,location_type,wheelchair_boarding
12806120202,SDN 013 Pajajaran,-6.9081059,107.5976849,0,0
5639376088,Garunggang Kulon,-6.8989275,107.5973503,0,0
12825997250,SPBU Paskal,-6.8979069,107.5973197,0,0
29357744,Cibarengkok,-6.8960662,107.5972487,0,0
29357741,Sukagalih PVJ,-6.8913554,107.596952,0,0
1746711065,Polsek Sukajadi,-6.8878725,107.5967776,0,0
3380200149,Mandiri Sukajadi,-6.8836453,107.5965088,0,0
3376673098,Sukawangi,-6.8780655,107.596246,0,0
12825997252,Gereja Santo Laurentius,-6.8756034,107.5960887,0,0
12809082550,SMPN 15 Bandung,-6.8739356,107.5957592,0,0
12809046293,Gegerkalong Girang,-6.8653206,107.594077,0,0
3376673106,Museum Pendidikan Nasional UPI,-6.8600369,107.594757,0,0
11711070002,Terminal Ledeng,-6.85933,107.5951942,0,0
12809046289,Poltekpar NHI,-6.8682279,107.5936817,0,0
3376673102,Simpang Gegerkalong Hilir,-6.8693537,107.5935629,0,0
3376673100,Borma Setiabudhi,-6.8746244,107.5962411,0,0
3376669085,Masjid Besar Cipaganti,-6.894782,107.602517,0,0
12809082541,Paskal RSHS,-6.8982378,107.5973829,0,0
12013198354,Terminal Elang,-6.9144895,107.5753136,0,0
6473170574,Pasar Cileunyi,-6.9404081,107.7537453,0,0
10771913963,Gerbang IPDN Jatinangor,-6.9358995,107.7642048,0,0
12013198353,UNPAD Jatinangor,-6.9323545,107.7732585,0,0
3476277701,Damri Unpad Jatinangor,-6.9316463,107.7758563,0,0
10771913964,Seberang Gerbang IPDN Jatinangor,-6.9361566,107.7636862,0,0
1935454988,Terminal Tanjungsari,-6.9079951,107.7959097,0,0
2744242982,Pasirluyu Selatan/Sukaati,-6.9492577,107.6214461,0,0
12808912264,Pos Banceuy,-6.9205454,107.6065186,0,0
1956195997,Jalan Jati,-6.9262285,107.6125973,0,0
3376282080,Banteng Sadakeling,-6.9316133,107.6183599,0,0
1982390333,SMK Medina,-6.931384,107.619075,0,0
2250581874,GOR Lodaya,-6.9317067,107.6203316,0,0
12808948214,Selontongan,-6.9402599,107.625925,0,0
12808948215,Kliningan Buahbatu,-6.9426596,107.6282283,0,0
12806516353,SDN 050 Cibiru,-6.9342906,107.7215528,0,0
12823636734,Rumah Sakit Murni Teguh,-6.9208368,107.6159966,0,0
12806309242,SDN Cikadut,-6.9040466,107.6656526,0,0
12806309246,Gang H.M. Syarief,-6.9044513,107.6718533,0,0
12806309248,Borma Pasirimpun,-6.904729,107.6759315,0,0
11047579524,UPTD Laboratorium Lingkungan Hidup,-6.9074116,107.6864696,0,0
12806516361,SDN Ciporeat,-6.9173978,107.7061287,0,0
12806516359,Seberang Borma Cipadung,-6.9261531,107.7108057,0,0
12806516356,SDN Cipadung,-6.9316908,107.7137735,0,0
35131607,UIN SGD/Cipadung,-6.9323756,107.7157532,0,0
12014389702,Pangkalan DAMRI Cibiru,-6.9335177,107.7163132,0,0
12806516354,Seberang UIN Sunan Gunung Djati,-6.9324655,107.7158334,0,0
12806516357,Borma Cipadung,-6.9265281,107.7108912,0,0
2477149675,SDN Andir Kidul,-6.9136497,107.6955657,0,0
12806309257,Seberang SMAN 24 Bandung,-6.9084047,107.6881997,0,0
11047579523,Pusjatan,-6.907525,107.6867495,0,0
3251007173,Gerbang Pusjatan,-6.907087,107.6856912,0,0
12806309250,Seberang Borma Pasirimpun,-6.9047223,107.6758598,0,0
35135540,Lapas Sukamiskin,-6.9046182,107.6750064,0,0
12806309247,Komplek Sarimas,-6.9046989,107.672335,0,0
12888147067,Flyover KBP,-6.8529876,107.4941137,0,0
12390565460,Ratnasasih,-6.8689266,107.4688418,0,0
12888177149,BTD,-6.8724813,107.4678358,0,0
5509730969,Tatar Subanglarang,-6.8818457,107.4554476,0,0
11489094686,Kamandaka,-6.8716903,107.4660366,0,0
11489094682,Jingganagara,-6.8724249,107.4692856,0,0
11489094684,CBCS/BAIS,-6.8686557,107.4687526,0,0
12881302236,Timur IKEA Kota Baru Parahyangan,-6.8673805,107.4687013,0,0
12825997248,Taman Vanda,-6.9139284,107.6099856,0,0
3374033509,Terminal Abdul Muis/Kebon Kalapa,-6.9276265,107.6058121,0,0
12626529705,ITC Kebon Kalapa,-6.926739,107.6059915,0,0
12808948222,SMPN 43 Bandung,-6.9257801,107.6066649,0,0
12808948220,Pasundan,-6.9278672,107.608899,0,0
v_107.610550_-6.929527,Jalan Pungkur,-6.9295269,107.6105504,0,0
v_107.612402_-6.931336,Jalan Pungkur,-6.9313355,107.6124017,0,0
12806120217,Unla,-6.9311439,107.6158192,0,0
3375103664,Lauk Emas,-6.9302033,107.6164624,0,0
3376282080,Banteng Sadakeling,-6.9316133,107.6183599,0,0
1982390333,SMK Medina,-6.931384,107.619075,0,0
2250581874,GOR Lodaya,-6.9317067,107.6203316,0,0
12806537958,Yayasan Kemala Bhayangkari,-6.9318636,107.6221815,0,0
3376171449,Jl. Lodaya,-6.9320775,107.6249815,0,0
v_107.627203_-6.933048,Jalan Raden Adipati Aria Martanegara,-6.9330478,107.6272027,0,0
v_107.629763_-6.933693,Jalan Raden Adipati Aria Martanegara,-6.9336931,107.6297626,0,0
v_107.632176_-6.934235,Jalan Raden Adipati Aria Martanegara,-6.9342353,107.6321764,0,0
v_107.634547_-6.933104,Jalan Turangga,-6.9331037,107.6345471,0,0
v_107.635170_-6.930823,Jalan Turangga,-6.9308231,107.6351695,0,0
v_107.634256_-6.926741,Jalan Jenderal Gatot Subroto,-6.9267411,107.634256,0,0
11365366019,Trans Studio Mall,-6.9280668,107.6367954,0,0
v_107.638912_-6.929535,Jalan Jenderal Gatot Subroto,-6.9295348,107.6389116,0,0
v_107.641072_-6.930999,Jalan Jenderal Gatot Subroto,-6.9309989,107.6410724,0,0
v_107.643537_-6.931296,Jalan H. Ibrahim Adjie,-6.9312959,107.6435367,0,0
v_107.644097_-6.928953,Jalan H. Ibrahim Adjie,-6.9289532,107.6440965,0,0
v_107.644464_-6.926704,Jalan H. Ibrahim Adjie,-6.9267038,107.6444641,0,0
v_107.644396_-6.924441,Jalan H. Ibrahim Adjie,-6.9244413,107.6443956,0,0
12806853451,Seberang Griya Kiaracondong,-6.9220961,107.6442877,0,0
12806853452,Daese Garmin,-6.9194414,107.6441456,0,0
12806853456,Gerbang Timur Kiara Artha Park,-6.9161586,107.6438444,0,0
11735248700,Flyover Antapani,-6.9138756,107.6429791,0,0
3375793691,WUJ Jalan Banten,-6.9142036,107.6399016,0,0
11735248701,STMIK,-6.9144188,107.6381956,0,0
11735248702,GOR KONI,-6.9146627,107.6362469,0,0
v_107.634078_-6.912988,Jalan Layang Ahmad Yani - Supratman,-6.9129877,107.6340779,0,0
12811695428,Supratman 1,-6.9101794,107.6321776,0,0
2519917307,Pussenif,-6.9078314,107.6306426,0,0
11707030832,SMPN 14 Bandung (Lapangan Supratman A),-6.9080655,107.6301163,0,0
11707030833,SDN 062 Ciujung Bandung (Lapangan Supratman B),-6.907261,107.6297079,0,0
5841989829,Muararajeun Baru,-6.9060357,107.6305171,0,0
v_107.632038_-6.903930,Jalan Brigjend. Katamso,-6.9039297,107.6320385,0,0
v_107.633864_-6.902551,Jalan Brigjend. Katamso,-6.9025511,107.6338639,0,0
12819917452,Seberang Griya Pahlawan,-6.9002535,107.634226,0,0
12013144934,ITENAS,-6.8982483,107.6362093,0,0
5832220656,Sukasenang Raya 2,-6.8984458,107.6370787,0,0
12806309238,STIE Ekuitas,-6.8986302,107.6378565,0,0
12628835705,Sekolah Pribadi,-6.8992417,107.6404383,0,0
5832221887,Sukapada,-6.9000256,107.6439328,0,0
v_107.646109_-6.900803,Jalan PH. H. Mustofa,-6.9008033,107.6461092,0,0
v_107.648458_-6.901636,Jalan PH. H. Mustofa,-6.9016362,107.6484583,0,0
12628835709,Surapati Core,-6.9018908,107.6525276,0,0
5832221935,Seberang Terminal Cicaheum,-6.9021302,107.6567969,0,0
11291524413,Terminal Angkot Cicaheum,-6.9024172,107.6562486,0,0
5832221932,Padasuka,-6.9019865,107.6536878,0,0
5832221930,Cimuncang,-6.9016812,107.6490533,0,0
12814754615,Sukapada 2,-6.9001599,107.6446782,0,0
v_107.643702_-6.897807,Jalan Cikutra,-6.8978073,107.6437015,0,0
v_107.643124_-6.895448,Jalan Cikutra,-6.8954477,107.6431237,0,0
v_107.641066_-6.894188,Jalan Cikutra,-6.8941877,107.6410661,0,0
v_107.638605_-6.893663,Jalan Cikutra,-6.8936628,107.6386049,0,0
3248882521,Pahlawan Sidomukti,-6.8933137,107.6354258,0,0
v_107.634879_-6.895616,Jalan Pahlawan,-6.8956164,107.6348789,0,0
v_107.634182_-6.897791,Jalan Pahlawan,-6.8977908,107.6341816,0,0
12819917451,Griya Pahlawan,-6.9003045,107.634244,0,0
v_107.630616_-6.905913,Jalan Brigjend. Katamso,-6.9059132,107.6306164,0,0
v_107.631068_-6.908268,Jalan Supratman,-6.9082684,107.6310683,0,0
12811695427,Supratman Cikaso,-6.9103228,107.6324017,0,0
12811695425,SMPN 22 Bandung,-6.9122413,107.6336698,0,0
3375793690,A.Yani Supratman,-6.9133253,107.6345966,0,0
11735248693,Cikaso,-6.9119025,107.637255,0,0
11735248694,Awi Bitung,-6.9106533,107.6396001,0,0
v_107.641657_-6.909561,Jalan Jenderal Ahmad Yani,-6.9095608,107.6416573,0,0
3248969440,BTM,-6.911388,107.6434825,0,0
12633822765,Seberang Kiara Artha,-6.9142126,107.6437793,0,0
v_107.644037_-6.916576,Jalan H. Ibrahim Adjie,-6.9165764,107.6440375,0,0
12806853454,SDN 083 Babakan Surabaya Selatan,-6.9196178,107.6442909,0,0
12806853450,Griya Kiaracondong,-6.9221685,107.6444041,0,0
v_107.644508_-6.924551,Jalan H. Ibrahim Adjie,-6.9245514,107.6445077,0,0
12806853449,Jalan PSM,-6.9274017,107.6444424,0,0
12806853447,Honda Daya Motor Kiaracondong,-6.9310003,107.6438759,0,0
12806853446,SDN 38 Kiaracondong,-6.9333993,107.642917,0,0
v_107.642588_-6.935755,Jalan H. Ibrahim Adjie,-6.9357551,107.6425875,0,0
12806853442,Kebon Kangkung 11,-6.9380472,107.6424362,0,0
12806853444,KPP Madya Dua Bandung,-6.9383619,107.6422771,0,0
v_107.641427_-6.931130,Jalan Jenderal Gatot Subroto,-6.9311304,107.6414267,0,0
v_107.639313_-6.929956,Jalan Jenderal Gatot Subroto,-6.9299564,107.6393128,0,0
3248882519,Turangga,-6.928187,107.6358171,0,0
v_107.635242_-6.930541,Jalan Turangga,-6.9305405,107.6352415,0,0
3376171452,Turangga,-6.9342955,107.6339321,0,0
v_107.631437_-6.934069,Jalan Raden Adipati Aria Martanegara,-6.9340689,107.6314371,0,0
v_107.629052_-6.933531,Jalan Raden Adipati Aria Martanegara,-6.9335308,107.6290522,0,0
v_107.626758_-6.932918,Jalan Raden Adipati Aria Martanegara,-6.9329183,107.6267581,0,0
v_107.624484_-6.931852,Jalan Lodaya,-6.9318518,107.6244842,0,0
v_107.622181_-6.931864,Jalan Palasari,-6.9318636,107.6221815,0,0
v_107.620615_-6.934242,Jalan Gajah,-6.9342423,107.6206148,0,0
v_107.618726_-6.932715,Jalan Buah Batu,-6.9327149,107.6187265,0,0
v_107.616575_-6.931506,Jalan Gurame,-6.9315064,107.6165751,0,0
v_107.614501_-6.933004,Jalan Mochammad Ramdhan,-6.933004,107.6145008,0,0
v_107.612756_-6.934806,Jalan Mochammad Ramdhan,-6.9348062,107.6127563,0,0
v_107.610719_-6.936508,Jalan Mochammad Ramdhan,-6.9365083,107.6107189,0,0
3376171471,Masjid An Nur PT INTI,-6.9376849,107.6084233,0,0
5355897678,Taman Tegalega 3,-6.9365596,107.6062815,0,0
v_107.606464_-6.934149,Jalan Mohammad Toha,-6.934149,107.6064644,0,0
v_107.606628_-6.931852,Jalan Mohammad Toha,-6.9318519,107.6066275,0,0
12825997237,Melong Karapitan,-6.9302053,107.6160678,0,0
12825997239,Karapitan Cikawao,-6.9282903,107.6165815,0,0
12825997243,Karapitan Emung,-6.9270918,107.6169043,0,0
12825997241,Karapitan Paledang,-6.9250993,107.61732,0,0
v_107.617596_-6.922423,Jalan Sunda,-6.9224232,107.6175959,0,0
10280072517,Gereja Sidang Kristus,-6.9194254,107.6179265,0,0
12806120211,Yogya Sunda,-6.9178998,107.6180659,0,0
v_107.618407_-6.915649,Jalan Sumbawa,-6.9156491,107.6184073,0,0
12806120207,Balai Bahasa Jawa Barat,-6.9136482,107.6173371,0,0
12809507134,Kantor Kecamatan Sumurbandung,-6.9131842,107.6177677,0,0
12809507135,Seberang Stadion Siliwangi,-6.9110152,107.6184728,0,0
12809507136,PMI Kota Bandung,-6.9089935,107.6195116,0,0
v_107.621783_-6.909358,Jalan Aceh,-6.9093582,107.6217828,0,0
3376430782,SMA Kartika,-6.9095321,107.6267561,0,0
12887217205,Jalan Suren,-6.908846,107.628258,0,0
v_107.634127_-6.897966,Jalan Pahlawan,-6.8979661,107.634127,0,0
12819917455,Taman Makam Pahlawan Cikutra,-6.8928924,107.6356272,0,0
v_107.637926_-6.893672,Jalan Cikutra,-6.8936719,107.6379264,0,0
v_107.640326_-6.893939,Jalan Cikutra,-6.8939387,107.6403262,0,0
v_107.642404_-6.894923,Jalan Cikutra,-6.8949233,107.6424044,0,0
v_107.643692_-6.896927,Jalan Cikutra,-6.8969266,107.6436921,0,0
v_107.646430_-6.900967,Jalan PH. H. Mustofa,-6.900967,107.6464296,0,0
12628835706,Cikutra,-6.8997726,107.6426735,0,0
12814754613,Bekamin,-6.8995403,107.6416949,0,0
12806309240,YPKP Sanggabuana,-6.89932,107.6407662,0,0
12628835704,Sukasenang Raya 1,-6.8984698,107.6371799,0,0
12814754611,SDN 151 Sukasenang,-6.8982085,107.6360412,0,0
12887217206,Jalan Salam,-6.908808,107.6282951,0,0
1107694939,Taman Pramuka,-6.9106475,107.6274766,0,0
12962149421,Aceh Taman Pramuka,-6.9102542,107.6255307,0,0
v_107.623054_-6.909675,Jalan Aceh,-6.909675,107.6230541,0,0
3376420325,Graha Manggala Siliwangi,-6.9090101,107.6195837,0,0
12887179699,Stadion Siliwangi,-6.9111664,107.6184317,0,0
3374033495,SMAN 3 dan 5,-6.9119682,107.6150207,0,0
12809521950,Taman Lalu Lintas,-6.9124068,107.6138205,0,0
12887182816,SMP Negeri 2 Bandung,-6.9147065,107.6139894,0,0
3374033500,Tamblong,-6.9189576,107.6123364,0,0
v_107.612072_-6.921314,Jalan Tamblong,-6.9213137,107.6120718,0,0
v_107.611793_-6.923738,Jalan Lengkong Besar,-6.9237378,107.6117934,0,0
1956195997,Jalan Jati,-6.9262285,107.6125973,0,0
3374033505,UNPAS Lengkong Besar,-6.9290293,107.6129922,0,0
12809314942,SDN 020 Lengkong Besar,-6.9304102,107.612861,0,0
v_107.611574_-6.932321,Jalan Ibu Inggit Ganarsih,-6.9323207,107.6115743,0,0
v_107.608404_-6.932089,Jalan Ibu Inggit Ganarsih,-6.9320886,107.6084036,0,0
v_107.606030_-6.931773,Jalan Ibu Inggit Ganarsih,-6.931773,107.6060299,0,0
v_107.608453_-6.927627,Jalan Pungkur,-6.9276268,107.608453,0,0
v_107.610449_-6.929424,Jalan Pungkur,-6.929424,107.6104487,0,0
1831360476,Unknown,-6.9313355,107.6124017,0,0
v_107.614920_-6.932506,Jalan Pungkur,-6.9325064,107.6149201,0,0
v_107.615999_-6.930467,Jalan Karapitan,-6.9304668,107.6159987,0,0
v_107.616581_-6.928290,Jalan Karapitan,-6.9282903,107.6165815,0,0
v_107.617141_-6.926078,Jalan Karapitan,-6.9260783,107.6171409,0,0
v_107.617468_-6.923837,Jalan Karapitan,-6.923837,107.6174677,0,0
v_107.617734_-6.921177,Jalan Sunda,-6.9211766,107.6177343,0,0
v_107.617995_-6.918606,Jalan Sunda,-6.9186063,107.6179949,0,0
v_107.618371_-6.915930,Jalan Sunda,-6.9159304,107.6183708,0,0
v_107.617337_-6.913648,Jalan Sumbawa,-6.9136482,107.6173371,0,0
v_107.616141_-6.911611,Jalan Sumbawa,-6.9116105,107.6161406,0,0
v_107.613821_-6.912407,Jalan Belitung,-6.9124068,107.6138205,0,0
v_107.612469_-6.910277,Jalan Sumatra,-6.9102774,107.6124686,0,0
v_107.614822_-6.910018,Jalan Aceh,-6.9100181,107.6148215,0,0
v_107.613270_-6.908037,Jalan Seram,-6.9080371,107.61327,0,0
v_107.611171_-6.907025,Jalan L.L. RE. Martadinata,-6.9070246,107.6111706,0,0
v_107.610615_-6.904811,Jalan Ir. H. Djuanda,-6.9048111,107.6106154,0,0
v_107.611525_-6.902482,Jalan Ir. H. Djuanda,-6.9024821,107.6115254,0,0
v_107.612431_-6.900400,Jalan Ir. H. Djuanda,-6.9004002,107.6124309,0,0
v_107.612760_-6.898022,Jalan Ir. H. Djuanda,-6.8980225,107.6127602,0,0
v_107.612864_-6.895475,Jalan Ir. H. Djuanda,-6.8954747,107.612864,0,0
v_107.613038_-6.893134,Jalan Ir. H. Djuanda,-6.8931344,107.6130379,0,0
v_107.613256_-6.890574,Jalan Ir. H. Djuanda,-6.8905739,107.6132561,0,0
v_107.613506_-6.888298,Jalan Ir. H. Djuanda,-6.8882982,107.6135059,0,0
v_107.613613_-6.886017,Jalan Ir. H. Djuanda,-6.886017,107.6136129,0,0
v_107.614100_-6.883787,Jalan Ir. H. Djuanda,-6.8837869,107.6141003,0,0
v_107.615646_-6.881899,Jalan Ir. H. Djuanda,-6.8818987,107.6156462,0,0
v_107.616425_-6.879438,Jalan Ir. H. Djuanda,-6.8794377,107.6164246,0,0
v_107.617307_-6.877355,Jalan Ir. H. Djuanda,-6.8773552,107.6173071,0,0
v_107.618662_-6.875345,Jalan Ir. H. Djuanda,-6.8753453,107.6186615,0,0
v_107.619584_-6.873159,Jalan Ir. H. Djuanda,-6.8731592,107.6195839,0,0
v_107.620012_-6.870949,Jalan Ir. H. Djuanda,-6.870949,107.6200117,0,0
3373712056,Terminal Dago,-6.8670778,107.6212119,0,0
12819940049,SPBU Dago Atas,-6.8686285,107.620646,0,0
12816172252,Seberang Poltekesos,-6.8725481,107.6198876,0,0
v_107.618771_-6.875304,Jalan Ir. H. Djuanda,-6.8753042,107.6187714,0,0
12820358786,Kanayakan,-6.8774811,107.6173296,0,0
v_107.616480_-6.879571,Jalan Ir. H. Djuanda,-6.8795713,107.6164799,0,0
v_107.615870_-6.881760,Jalan Ir. H. Djuanda,-6.8817604,107.6158704,0,0
v_107.614240_-6.883792,Jalan Ir. H. Djuanda,-6.8837915,107.6142403,0,0
11739021656,Masjid Baiturrahman,-6.8866267,107.6149671,0,0
v_107.615802_-6.888981,Jalan Dipatiukur,-6.8889815,107.6158021,0,0
11707030824,UNPAD Dipatiukur (4D),-6.8923055,107.6177764,0,0
3375793673,UNPAD Dipatiukur,-6.8934568,107.6180361,0,0
v_107.616052_-6.894869,Jalan Hasanudin,-6.8948686,107.6160516,0,0
11104718106,Rumah Sakit Santo Borromeus B,-6.8948263,107.6134343,0,0
12820212473,STMIK LIKMI,-6.8955212,107.6129226,0,0
10778322181,Kartikasari B,-6.897514,107.6128416,0,0
11873654244,Danamon Cikapayang,-6.8995115,107.6127597,0,0
12819940051,Superindo Dago,-6.9018046,107.6118668,0,0
10778322182,Taman Radio B,-6.9025069,107.6115838,0,0
10653503634,Hotel The-One-O-One B,-6.9065902,107.6106208,0,0
11739021633,Bandung Indah Plaza,-6.9088887,107.610623,0,0
v_107.612945_-6.909967,Jalan Aceh,-6.9099668,107.6129452,0,0
v_107.617608_-6.910595,Jalan Banda,-6.9105947,107.6176084,0,0
25433284,Banda Saparua,-6.9072231,107.6169984,0,0
3375794699,Simpang Banda Riau,-6.9063138,107.6159699,0,0
12825997245,Hotel Santika,-6.9070669,107.6119393,0,0
3376669065,Taman Sejarah Balai Kota Bandung,-6.9103764,107.6106101,0,0
11739021637,Merdeka,-6.9125343,107.6104548,0,0
12825997248,Taman Vanda,-6.9139284,107.6099856,0,0
11739064594,SMK Negeri 1 Bandung,-6.9130013,107.609039,0,0
12809274346,Masjid Al-Ukhuwwah,-6.9111612,107.6090912,0,0
12809274348,Wastukencana Purnawarman,-6.9088722,107.6079826,0,0
11739021630,STHB (Sekolah Tinggi Hukum Bandung),-6.9064803,107.6044125,0,0
3269294966,Abdul Rivai,-6.904381,107.6038123,0,0
v_107.602427_-6.902447,Jalan Raden Adipati Aria Wiranatakusumah,-6.9024472,107.6024265,0,0
v_107.601457_-6.900360,Jalan Pasteur,-6.9003605,107.6014571,0,0
v_107.599142_-6.900367,Jalan Pasteur,-6.9003667,107.5991415,0,0
5639376088,Garunggang Kulon,-6.8989275,107.5973503,0,0
12825997250,SPBU Paskal,-6.8979069,107.5973197,0,0
29357744,Cibarengkok,-6.8960662,107.5972487,0,0
v_107.597077_-6.893622,Jalan Sukajadi,-6.893622,107.5970769,0,0
29357741,Sukagalih PVJ,-6.8913554,107.596952,0,0
1746711065,Polsek Sukajadi,-6.8878725,107.5967776,0,0
3380200149,Mandiri Sukajadi,-6.8836453,107.5965088,0,0
v_107.596426_-6.881384,Jalan Sukajadi,-6.8813836,107.5964257,0,0
3376673098,Sukawangi,-6.8780655,107.596246,0,0
12825997252,Gereja Santo Laurentius,-6.8756034,107.5960887,0,0
12809082550,SMPN 15 Bandung,-6.8739356,107.5957592,0,0
v_107.594069_-6.871792,Jalan Dokter Danudirja Setiabudhi,-6.8717924,107.5940693,0,0
v_107.593554_-6.869439,Jalan Dokter Danudirja Setiabudhi,-6.8694388,107.593554,0,0
12809046293,Gegerkalong Girang,-6.8653206,107.594077,0,0
v_107.595582_-6.863215,Jalan Dokter Setiabudi,-6.8632153,107.5955819,0,0
3376673106,Museum Pendidikan Nasional UPI,-6.8600369,107.594757,0,0
11711070002,Terminal Ledeng,-6.85933,107.5951942,0,0
v_107.595416_-6.861651,Jalan Dokter Setiabudi,-6.8616512,107.5954158,0,0
v_107.594398_-6.863846,Jalan Dokter Setiabudi,-6.8638456,107.5943977,0,0
12809046291,Seberang Unpas Setiabudi,-6.8664168,107.5939201,0,0
12809046289,Poltekpar NHI,-6.8682279,107.5936817,0,0
3376673102,Simpang Gegerkalong Hilir,-6.8693537,107.5935629,0,0
3376673100,Borma Setiabudhi,-6.8746244,107.5962411,0,0
v_107.597547_-6.876547,Jalan Dokter Danudirja Setiabudhi,-6.8765469,107.5975472,0,0
v_107.598045_-6.878802,Jalan Dokter Danudirja Setiabudhi,-6.8788022,107.5980445,0,0
v_107.599076_-6.880868,Jalan Dokter Danudirja Setiabudhi,-6.8808677,107.5990764,0,0
6165179774,Setiabudi Hegarmanah,-6.8829555,107.6023609,0,0
v_107.604225_-6.884414,Jalan Dokter Setiabudi,-6.8844139,107.6042247,0,0
12811652377,SDN 065 Cihampelas,-6.8869867,107.6040408,0,0
v_107.604194_-6.889991,Jalan Cihampelas,-6.8899911,107.604194,0,0
v_107.604235_-6.892255,Jalan Cihampelas,-6.8922554,107.6042347,0,0
3376669082,Cihampelas Eyckman,-6.8959031,107.6039451,0,0
v_107.604073_-6.898557,Jalan Cihampelas,-6.8985571,107.6040729,0,0
v_107.604264_-6.900872,Jalan Cihampelas,-6.9008715,107.604264,0,0
12809237525,Linggawastu,-6.9039986,107.605369,0,0
3376669071,Pasar Kembang Wastukencana,-6.9048943,107.607265,0,0
5825243776,Bandung Electronic Center,-6.9081456,107.6093744,0,0
3376669066,Museum Kota Bandung,-6.9101076,107.6097021,0,0
v_107.612133_-6.909788,Jalan Aceh,-6.9097878,107.6121334,0,0
11739021641,Simpang Ijan,-6.9280445,107.6036329,0,0
3383341282,Pasar Astana Anyar,-6.9306827,107.601334,0,0
2325452881,Jalan Panjunan,-6.9298621,107.5973451,0,0
12806765749,Simpang Astanaanyar Pasirkoja,-6.9263959,107.5997325,0,0
12809227879,Jalan Haji Safari,-6.9247939,107.5991575,0,0
2723584288,Pasar Ulekan Pagarsih,-6.9229321,107.5957657,0,0
v_107.593297_-6.922650,Jalan Pagarsih Barat,-6.92265,107.5932972,0,0
v_107.590671_-6.922400,Jalan Pagarsih Barat,-6.9223995,107.5906715,0,0
2325452491,Unknown,-6.9219839,107.5859557,0,0
v_107.583637_-6.921938,Jalan Pagarsih Barat,-6.9219375,107.5836371,0,0
1911634972,Pasar Cangkring/Situ Aksan,-6.9235251,107.5813879,0,0
1911634983,Jalan Suryani,-6.9206062,107.580869,0,0
1911634927,RS Priangan,-6.9223077,107.5769466,0,0
6442840898,Simpang Holis Soekarno Hatta,-6.923662,107.5751042,0,0
v_107.583345_-6.922067,Jalan Pagarsih Barat,-6.9220672,107.5833452,0,0
v_107.588559_-6.922199,Jalan Pagarsih Barat,-6.9221995,107.5885587,0,0
v_107.591192_-6.922443,Jalan Pagarsih Barat,-6.9224429,107.5911917,0,0
v_107.598044_-6.923212,Jalan Pagarsih Barat,-6.923212,107.5980444,0,0
v_107.600345_-6.923421,Jalan Kalipah Apo,-6.9234206,107.6003445,0,0
2250562868,Otista/Kalipah Apo,-6.923931,107.6038724,0,0
v_107.603599_-6.928534,Jalan Otto Iskandardinata,-6.9285343,107.6035987,0,0
v_107.603397_-6.931428,Jalan Otto Iskandardinata,-6.9314278,107.603397,0,0
v_107.605557_-6.930530,Jalan Dewi Sartika,-6.9305299,107.605557,0,0
12887162310,Seberang Telkom Supratman,-6.9062831,107.6296635,0,0
5842007854,Ciliwung,-6.9040635,107.6282013,0,0
v_107.626833_-6.901927,Jalan Supratman,-6.9019273,107.6268326,0,0
11707030828,PUSDAI B,-6.9011517,107.6241682,0,0
v_107.621651_-6.901207,Jalan Diponegoro,-6.9012073,107.6216513,0,0
v_107.619302_-6.901272,Jalan Diponegoro,-6.9012716,107.6193022,0,0
v_107.616974_-6.901337,Jalan Diponegoro,-6.9013373,107.6169735,0,0
v_107.614717_-6.900627,Jalan Diponegoro,-6.9006273,107.614717,0,0
v_107.612399_-6.900139,Jalan Sulanjana,-6.9001394,107.6123987,0,0
1969331852,Balubur Town Square,-6.8987437,107.6093403,0,0
3376871368,Pelesiran,-6.8970719,107.6096181,0,0
11262097538,Tamansari (Bonbin),-6.8933258,107.6083698,0,0
12805921498,BATAN,-6.8888308,107.6080995,0,0
3530181074,Sabuga ITB,-6.8877401,107.609232,0,0
3376871360,Babakan Siliwangi,-6.8849719,107.6114877,0,0
v_107.609160_-6.884756,Jalan Siliwangi,-6.8847557,107.6091599,0,0
v_107.606884_-6.884672,Jalan Siliwangi,-6.8846722,107.6068836,0,0
v_107.605056_-6.883328,Jalan Siliwangi,-6.8833278,107.6050556,0,0
v_107.601903_-6.887893,Jalan Boscha,-6.8878928,107.6019032,0,0
v_107.599888_-6.890065,Jalan Jurang,-6.8900645,107.5998881,0,0
v_107.597502_-6.888547,Jalan Sukamaju,-6.8885472,107.5975019,0,0
v_107.596432_-6.886040,Jalan Sukajadi,-6.88604,107.5964324,0,0
1660116948,Gandok,-6.8836088,107.6056396,0,0
v_107.607705_-6.884583,Jalan Siliwangi,-6.8845833,107.6077048,0,0
v_107.610266_-6.884462,Jalan Siliwangi,-6.8844619,107.6102659,0,0
12813270569,Sumur Bandung,-6.8856909,107.6127217,0,0
v_107.610440_-6.887663,Jalan Taman Sari,-6.8876632,107.6104398,0,0
12805921497,FTMD ITB,-6.8888141,107.6080995,0,0
12805921499,Tamansari ITB,-6.8898018,107.6080694,0,0
v_107.608109_-6.892302,Jalan Taman Sari,-6.8923018,107.6081093,0,0
3376871366,Gelap Nyawang,-6.8946314,107.6086646,0,0
12628813995,Tamansari Cikapayang,-6.8982089,107.610121,0,0
v_107.611925_-6.899935,Jalan Sulanjana,-6.8999352,107.611925,0,0
